merchant_id,business_name,owner_name,category,city,city_tier,tenure_months,active_days_per_month,daily_tx_count,avg_ticket_size,ticket_size_variance,monthly_upi_volume,repeat_customer_ratio,cashflow_volatility_cv,uses_audio_soundbox,failed_dispute_rate,weekend_stability_ratio,prior_svanidhi_tier,on_time_repayment_ratio,prob_default,default_label,setu_score,risk_category,recommended_tranche
MERCH_0429,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Patna,2,14,30,75,42.95,7.28,96637,0.551,0.327,1,1.48,0.96,0,1.0,0.0065,0,890,Prime,50000
MERCH_0430,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Jaipur,2,3,14,42,160.75,30.81,94521,0.493,0.463,1,0.05,0.88,0,1.0,0.0104,0,888,Near-Prime,20000
MERCH_0431,Deepak City Transport,Deepak Singh,auto_rickshaw,Varanasi,3,32,22,41,83.1,12.48,74956,0.324,0.226,1,0.26,0.88,1,0.9,0.0169,0,889,Prime,50000
MERCH_0432,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Patna,2,14,22,97,58.89,23.36,125671,0.484,0.523,1,0.47,1.34,0,1.0,0.0128,0,890,Prime,50000
MERCH_0433,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Jaipur,2,5,30,35,54.92,19.08,57666,0.465,0.231,1,0.18,1.09,0,1.0,0.0161,0,890,Near-Prime,20000
MERCH_0434,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Varanasi,3,47,29,12,15.0,3.15,5220,0.389,0.324,1,0.9,1.29,0,1.0,0.0802,0,845,Prime,50000
MERCH_0435,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Patna,2,2,23,60,73.74,17.81,101761,0.331,0.19,1,0.56,0.88,0,1.0,0.0177,0,890,Near-Prime,20000
MERCH_0436,Vikram City Transport,Vikram Singh,auto_rickshaw,Lucknow,2,14,29,24,105.76,56.32,73608,0.85,0.462,1,0.3,0.81,1,0.9,0.0129,0,882,Prime,50000
MERCH_0437,Mahadev Provision & Kirana,Mahadev Singh,kirana_store,Delhi NCR,1,7,29,70,123.5,22.66,250705,0.592,0.281,1,1.02,1.39,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0438,Ram Prasad Fresh Vegetables,Ram Prasad Singh,vegetable_vendor,Patna,2,13,23,61,101.67,44.32,142643,0.681,0.3,1,0.31,1.41,2,0.58,0.0019,0,890,Prime,50000
MERCH_0439,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Ahmedabad,2,11,27,75,217.64,46.39,440721,0.655,0.264,1,2.17,1.25,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0440,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Indore,2,10,27,128,44.17,8.92,152651,0.744,0.411,1,1.05,1.04,0,1.0,0.0008,0,890,Near-Prime,20000
MERCH_0441,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Jaipur,2,17,29,100,45.93,12.44,133197,0.583,0.425,1,0.08,1.08,1,0.98,0.0024,0,890,Prime,50000
MERCH_0442,Balaji Provision & Kirana,Balaji Singh,kirana_store,Varanasi,3,4,27,49,296.43,100.77,392176,0.798,0.162,1,1.34,1.13,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0443,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Patna,2,2,24,57,225.04,46.43,307854,0.511,0.231,1,0.39,1.31,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0444,Deepak City Transport,Deepak Singh,auto_rickshaw,Lucknow,2,5,24,21,65.8,29.99,33163,0.689,0.272,1,1.8,1.43,0,1.0,0.0591,0,881,Near-Prime,20000
MERCH_0445,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Delhi NCR,1,35,24,53,39.48,16.66,50218,0.29,0.254,1,0.87,1.05,1,0.96,0.0382,0,890,Prime,50000
MERCH_0446,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Jaipur,2,3,26,70,136.38,82.81,248211,0.67,0.268,1,0.24,0.88,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0447,Shakti Pushp Bhandar,Shakti Kumar,flower_vendor,Lucknow,2,19,23,9,28.93,18.28,5988,0.428,0.274,0,0.29,0.82,0,1.0,0.2038,0,781,Prime,50000
MERCH_0448,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Varanasi,3,15,30,49,43.14,17.34,63415,0.268,0.274,1,0.09,1.09,1,0.9,0.0096,0,890,Prime,50000
MERCH_0449,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Ahmedabad,2,39,22,39,70.34,38.31,60351,0.26,0.232,1,2.38,0.92,0,1.0,0.0934,0,840,Prime,50000
MERCH_0450,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Mumbai,1,13,30,66,290.81,71.12,575803,0.397,0.277,1,0.58,1.0,1,0.98,0.0,0,890,Prime,50000
MERCH_0451,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Mumbai,1,12,21,61,93.47,35.28,119735,0.789,0.319,1,0.63,0.87,0,1.0,0.0023,0,886,Prime,50000
MERCH_0452,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Mumbai,1,25,26,52,42.43,17.83,57365,0.85,0.277,1,0.69,0.88,0,1.0,0.01,0,890,Prime,50000
MERCH_0453,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Lucknow,2,18,27,65,85.69,18.04,150385,0.71,0.303,1,0.15,1.44,2,0.94,0.0011,0,890,Prime,50000
MERCH_0454,Meena Pushp Bhandar,Meena Singh,flower_vendor,Patna,2,67,22,17,47.87,26.57,17903,0.619,0.306,1,1.8,1.23,0,1.0,0.0484,0,873,Prime,50000
MERCH_0455,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Mumbai,1,9,30,59,94.73,45.93,167672,0.178,0.313,1,0.63,0.96,0,1.0,0.0025,0,890,Near-Prime,20000
MERCH_0456,Kisaan Provision & Kirana,Kisaan Kumar,kirana_store,Varanasi,3,3,25,39,281.06,97.02,274033,0.828,0.258,1,0.3,1.21,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0457,Meena Pushp Bhandar,Meena Singh,flower_vendor,Mumbai,1,11,28,48,39.33,6.35,52859,0.526,0.36,1,0.06,0.84,0,1.0,0.0148,0,890,Near-Prime,20000
MERCH_0458,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Delhi NCR,1,18,30,74,47.12,22.4,104606,0.85,0.487,1,0.74,1.36,1,0.86,0.0072,0,890,Prime,50000
MERCH_0459,Apna Provision & Kirana,Apna Kumar,kirana_store,Ahmedabad,2,8,24,36,119.76,68.06,103472,0.512,0.08,1,0.55,1.22,0,1.0,0.0038,0,890,Near-Prime,20000
MERCH_0460,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Jaipur,2,1,24,82,83.93,31.03,165174,0.316,0.212,1,2.6,1.17,0,1.0,0.0044,0,890,Near-Prime,20000
MERCH_0461,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Delhi NCR,1,9,25,133,16.54,9.6,54995,0.455,0.34,1,2.34,1.04,0,1.0,0.0614,0,879,Near-Prime,20000
MERCH_0462,Vikram City Transport,Vikram Singh,auto_rickshaw,Indore,2,7,27,36,104.25,30.51,101331,0.613,0.08,1,1.04,1.0,0,1.0,0.0062,0,890,Near-Prime,20000
MERCH_0463,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Delhi NCR,1,14,30,80,47.65,9.16,114360,0.603,0.437,1,0.35,1.03,0,1.0,0.005,0,884,Prime,50000
MERCH_0464,Apna Provision & Kirana,Apna Singh,kirana_store,Ahmedabad,2,9,25,58,165.17,93.29,239496,0.688,0.392,1,0.5,1.19,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0465,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Indore,2,12,24,64,52.58,27.22,80762,0.424,0.307,1,0.63,0.85,0,1.0,0.0129,0,880,Prime,50000
MERCH_0466,Anand Fast Food & Chaat,Anand Singh,street_food,Mumbai,1,24,30,113,99.06,48.13,335813,0.387,0.367,1,1.05,1.12,0,1.0,0.0,0,890,Prime,50000
MERCH_0467,Mahadev Provision & Kirana,Mahadev Singh,kirana_store,Mumbai,1,40,28,53,270.74,119.16,401778,0.45,0.14,1,0.19,0.97,1,0.92,0.0,0,890,Prime,50000
MERCH_0468,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Indore,2,10,29,74,34.19,19.85,73371,0.565,0.217,1,0.84,1.37,0,1.0,0.0153,0,886,Near-Prime,20000
MERCH_0469,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Lucknow,2,25,24,77,44.79,14.01,82771,0.609,0.315,1,0.32,1.06,0,1.0,0.0053,0,890,Prime,50000
MERCH_0470,Aggarwal Fast Food & Chaat,Aggarwal Kumar,street_food,Ahmedabad,2,5,27,64,50.86,15.76,87886,0.473,0.418,1,0.89,1.08,0,1.0,0.0169,0,890,Near-Prime,20000
MERCH_0471,Sharma Fast Food & Chaat,Sharma Kumar,street_food,Mumbai,1,17,25,100,166.16,54.63,415400,0.845,0.462,1,0.66,1.37,2,0.46,0.0,0,890,Prime,50000
MERCH_0472,Pravin City Transport,Pravin Kumar,auto_rickshaw,Mumbai,1,60,25,50,56.16,11.05,70200,0.85,0.452,1,1.46,0.8,1,0.79,0.0072,0,890,Prime,50000
MERCH_0473,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Ahmedabad,2,21,30,45,83.87,54.38,113224,0.496,0.327,1,1.15,1.13,0,1.0,0.0038,0,890,Prime,50000
MERCH_0474,Irfan City Transport,Irfan Singh,auto_rickshaw,Delhi NCR,1,33,24,38,57.41,10.69,52357,0.314,0.315,1,2.14,0.75,0,1.0,0.0711,0,857,Prime,50000
MERCH_0475,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Lucknow,2,2,25,49,155.27,95.78,190205,0.455,0.405,1,0.19,1.22,0,1.0,0.0008,0,890,Near-Prime,20000
MERCH_0476,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Indore,2,1,20,49,34.95,13.34,34251,0.627,0.233,1,0.87,0.86,0,1.0,0.0424,0,885,Near-Prime,20000
MERCH_0477,Sharma Fast Food & Chaat,Sharma Singh,street_food,Ahmedabad,2,9,26,102,64.39,18.09,170762,0.805,0.434,1,0.78,0.95,0,1.0,0.0014,0,890,Near-Prime,20000
MERCH_0478,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Lucknow,2,8,26,76,73.91,20.29,146046,0.434,0.251,1,0.58,1.07,0,1.0,0.0007,0,890,Near-Prime,20000
MERCH_0479,Kisaan Provision & Kirana,Kisaan Singh,kirana_store,Mumbai,1,46,24,69,189.6,80.48,313977,0.761,0.261,1,0.24,0.78,0,1.0,0.0,0,887,Prime,50000
MERCH_0480,Irfan City Transport,Irfan Kumar,auto_rickshaw,Jaipur,2,2,27,38,61.01,16.17,62596,0.428,0.425,1,0.38,1.04,0,1.0,0.0312,0,890,Near-Prime,20000
MERCH_0481,Chaat Chatori Fast Food & Chaat,Chaat Chatori Kumar,street_food,Patna,2,34,30,68,107.25,46.15,218790,0.443,0.589,1,0.94,1.02,1,0.98,0.0007,0,890,Prime,50000
MERCH_0482,Suresh City Transport,Suresh Kumar,auto_rickshaw,Patna,2,11,26,43,64.4,13.47,71999,0.58,0.191,1,0.28,1.1,0,1.0,0.0038,0,890,Near-Prime,20000
MERCH_0483,Raju City Transport,Raju Singh,auto_rickshaw,Varanasi,3,4,18,26,56.32,10.01,26357,0.242,0.168,0,0.05,1.34,0,1.0,0.0889,0,867,Near-Prime,20000
MERCH_0484,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Delhi NCR,1,1,30,137,56.54,26.78,232379,0.748,0.241,1,1.75,0.82,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0485,Gupta Ji Chai & Snacks,Gupta Ji Singh,chai_stall,Patna,2,9,27,63,18.15,4.09,30873,0.725,0.376,1,0.54,0.93,0,1.0,0.0577,0,884,Near-Prime,20000
MERCH_0486,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Lucknow,2,38,19,100,48.77,8.39,92663,0.449,0.276,1,0.54,1.37,0,1.0,0.0083,0,890,Prime,50000
MERCH_0487,Raju City Transport,Raju Singh,auto_rickshaw,Indore,2,1,15,27,75.08,15.53,30407,0.85,0.399,1,1.59,1.29,0,1.0,0.1077,0,849,Near-Prime,20000
MERCH_0488,Gupta Ji Chai & Snacks,Gupta Ji Kumar,chai_stall,Mumbai,1,3,27,134,17.77,5.0,64291,0.38,0.356,1,0.52,1.0,0,1.0,0.0426,0,864,Near-Prime,20000
MERCH_0489,Pravin City Transport,Pravin Singh,auto_rickshaw,Delhi NCR,1,3,26,31,56.93,26.33,45885,0.591,0.338,1,0.05,1.38,0,1.0,0.0219,0,882,Near-Prime,20000
MERCH_0490,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Varanasi,3,13,28,78,77.86,16.7,170046,0.719,0.33,1,0.05,1.04,0,1.0,0.0003,0,890,Prime,50000
MERCH_0491,Ram Prasad Fresh Vegetables,Ram Prasad Kumar,vegetable_vendor,Mumbai,1,42,26,59,122.75,74.98,188298,0.552,0.4,1,0.2,1.06,0,1.0,0.0001,0,888,Prime,50000
MERCH_0492,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Jaipur,2,27,24,90,146.89,70.12,317282,0.763,0.184,1,0.26,0.9,0,1.0,0.0,0,890,Prime,50000
MERCH_0493,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Jaipur,2,1,24,80,188.4,37.28,361728,0.485,0.423,1,0.05,1.34,0,1.0,0.0,0,887,Near-Prime,20000
MERCH_0494,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Ahmedabad,2,10,20,79,186.42,72.07,294543,0.534,0.307,1,1.48,1.31,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0495,Sharma Fast Food & Chaat,Sharma Singh,street_food,Lucknow,2,9,23,64,115.29,47.52,169706,0.355,0.341,1,0.08,0.94,0,1.0,0.001,0,890,Near-Prime,20000
MERCH_0496,Raju City Transport,Raju Kumar,auto_rickshaw,Delhi NCR,1,34,25,41,44.88,22.61,46002,0.586,0.3,1,0.95,1.31,0,1.0,0.0108,0,890,Prime,50000
MERCH_0497,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Jaipur,2,4,20,95,145.25,67.67,275975,0.629,0.112,1,0.43,1.26,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0498,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Lucknow,2,20,22,107,61.04,20.44,143688,0.843,0.269,1,0.09,1.23,1,0.87,0.0017,0,890,Prime,50000
MERCH_0499,Apna Provision & Kirana,Apna Singh,kirana_store,Varanasi,3,67,19,60,226.45,43.37,258153,0.757,0.168,1,0.55,1.27,2,0.88,0.0,0,890,Prime,50000
MERCH_0500,Ramesh Chai & Snacks,Ramesh Kumar,chai_stall,Delhi NCR,1,23,22,97,28.37,11.77,60541,0.85,0.276,1,1.21,1.18,1,0.72,0.0136,0,890,Prime,50000
MERCH_0501,Sharma Fast Food & Chaat,Sharma Singh,street_food,Mumbai,1,9,25,111,69.34,34.79,192418,0.459,0.303,1,0.29,1.39,0,1.0,0.0003,0,890,Near-Prime,20000
MERCH_0502,Raju City Transport,Raju Kumar,auto_rickshaw,Indore,2,13,21,40,46.07,15.78,38698,0.778,0.245,1,0.38,1.0,1,0.8,0.0583,0,864,Prime,50000
MERCH_0503,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Lucknow,2,30,24,87,175.94,51.74,367362,0.442,0.249,1,0.59,1.01,0,1.0,0.0,0,890,Prime,50000
MERCH_0504,Raju City Transport,Raju Kumar,auto_rickshaw,Patna,2,7,28,26,39.5,12.18,28756,0.283,0.274,1,2.21,1.01,0,1.0,0.1118,0,841,Near-Prime,20000
MERCH_0505,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Delhi NCR,1,19,22,60,206.98,47.36,273213,0.85,0.439,1,0.66,0.97,0,1.0,0.0,0,890,Prime,50000
MERCH_0506,Raju City Transport,Raju Singh,auto_rickshaw,Patna,2,36,21,28,87.86,37.4,51661,0.507,0.293,1,1.28,1.16,0,1.0,0.0154,0,889,Prime,50000
MERCH_0507,Gayatri Pushp Bhandar,Gayatri Singh,flower_vendor,Varanasi,3,1,30,44,62.04,14.04,81892,0.85,0.209,1,0.19,1.16,0,1.0,0.006,0,890,Near-Prime,20000
MERCH_0508,Pravin City Transport,Pravin Kumar,auto_rickshaw,Varanasi,3,5,23,30,70.66,38.63,48755,0.238,0.229,1,0.06,1.16,0,1.0,0.0326,0,887,Near-Prime,20000
MERCH_0509,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Delhi NCR,1,13,25,108,57.08,9.32,154116,0.263,0.111,1,0.47,0.76,1,0.94,0.0014,0,890,Prime,50000
MERCH_0510,Mishra Chai & Snacks,Mishra Kumar,chai_stall,Patna,2,17,26,79,35.97,20.3,73882,0.371,0.258,1,0.43,1.11,1,0.97,0.0243,0,890,Prime,50000
MERCH_0511,Hari Om Fresh Vegetables,Hari Om Singh,vegetable_vendor,Indore,2,36,27,72,77.23,38.47,150135,0.687,0.308,1,0.11,1.38,0,1.0,0.0004,0,890,Prime,50000
MERCH_0512,Raju City Transport,Raju Singh,auto_rickshaw,Varanasi,3,24,29,41,78.76,28.82,93645,0.361,0.497,1,1.38,1.14,0,1.0,0.0184,0,890,Prime,50000
MERCH_0513,Anand Fast Food & Chaat,Anand Singh,street_food,Lucknow,2,3,27,75,120.46,20.05,243931,0.509,0.376,1,1.53,1.13,0,1.0,0.0002,0,890,Near-Prime,20000
MERCH_0514,Om Sai Provision & Kirana,Om Sai Kumar,kirana_store,Ahmedabad,2,5,20,47,223.98,51.35,210541,0.504,0.511,1,0.47,1.3,0,1.0,0.0007,0,890,Near-Prime,20000
MERCH_0515,Irfan City Transport,Irfan Singh,auto_rickshaw,Patna,2,17,16,19,79.84,27.47,24271,0.69,0.146,1,0.58,0.87,1,0.86,0.0313,0,890,Prime,50000
MERCH_0516,Radha Fresh Vegetables,Radha Kumar,vegetable_vendor,Varanasi,3,16,25,71,157.96,79.3,280379,0.302,0.32,1,0.62,1.07,1,0.98,0.0,0,885,Prime,50000
MERCH_0517,Sunita Fresh Vegetables,Sunita Singh,vegetable_vendor,Lucknow,2,1,24,68,214.79,113.91,350537,0.774,0.235,1,3.41,0.97,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0518,Mishra Chai & Snacks,Mishra Singh,chai_stall,Varanasi,3,2,26,47,29.86,14.04,36488,0.705,0.24,1,0.43,0.88,0,1.0,0.0363,0,869,Near-Prime,20000
MERCH_0519,Bombay Fast Food & Chaat,Bombay Kumar,street_food,Ahmedabad,2,35,30,89,78.42,38.17,209381,0.72,0.365,1,0.38,1.42,2,0.7,0.0001,0,890,Prime,50000
MERCH_0520,Dosa Corner Fast Food & Chaat,Dosa Corner Singh,street_food,Lucknow,2,5,28,16,67.48,25.09,30231,0.393,0.404,1,0.84,1.21,0,1.0,0.1086,0,855,Near-Prime,20000
MERCH_0521,Suresh City Transport,Suresh Singh,auto_rickshaw,Varanasi,3,48,24,39,88.69,17.36,83013,0.334,0.309,1,2.23,0.88,0,1.0,0.0113,0,890,Prime,50000
MERCH_0522,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Ahmedabad,2,68,25,49,40.68,14.74,49833,0.381,0.236,1,0.73,1.39,2,0.9,0.0062,0,890,Prime,50000
MERCH_0523,Suresh City Transport,Suresh Singh,auto_rickshaw,Delhi NCR,1,5,29,53,61.29,23.05,94202,0.451,0.314,1,1.22,1.23,0,1.0,0.0116,0,890,Near-Prime,20000
MERCH_0524,Raju City Transport,Raju Singh,auto_rickshaw,Patna,2,18,30,34,29.64,6.47,30232,0.492,0.31,1,0.9,1.31,0,1.0,0.0312,0,890,Prime,50000
MERCH_0525,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Patna,2,12,30,73,56.5,19.44,123735,0.713,0.264,1,0.72,1.29,1,0.78,0.0029,0,890,Prime,50000
MERCH_0526,Gayatri Pushp Bhandar,Gayatri Kumar,flower_vendor,Varanasi,3,14,18,32,26.7,7.83,15379,0.517,0.382,1,0.05,0.94,0,1.0,0.1048,0,850,Prime,50000
MERCH_0527,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Varanasi,3,4,26,32,15.0,8.8,12480,0.38,0.32,0,1.9,1.27,0,1.0,0.416,1,658,Near-Prime,20000
MERCH_0528,Apna Provision & Kirana,Apna Kumar,kirana_store,Jaipur,2,14,16,60,516.91,185.66,496233,0.618,0.324,1,0.42,1.23,2,0.98,0.0,0,890,Prime,50000
MERCH_0529,Irfan City Transport,Irfan Singh,auto_rickshaw,Indore,2,54,23,47,65.23,10.45,70513,0.266,0.454,1,0.2,0.77,1,0.83,0.0124,0,884,Prime,50000
MERCH_0530,Balaji Provision & Kirana,Balaji Kumar,kirana_store,Mumbai,1,10,30,92,196.52,56.54,542395,0.85,0.521,1,0.08,1.25,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0531,Chai Point Chai & Snacks,Chai Point Kumar,chai_stall,Mumbai,1,9,22,129,19.72,6.62,55965,0.85,0.299,1,0.42,0.77,0,1.0,0.0218,0,890,Near-Prime,20000
MERCH_0532,Chai Point Chai & Snacks,Chai Point Singh,chai_stall,Mumbai,1,12,30,164,24.73,6.83,121671,0.844,0.319,1,0.32,0.85,1,0.66,0.0019,0,890,Prime,50000
MERCH_0533,Kamla Pushp Bhandar,Kamla Singh,flower_vendor,Lucknow,2,16,26,55,24.63,7.58,35220,0.587,0.17,1,0.05,1.11,0,1.0,0.0231,0,879,Prime,50000
MERCH_0534,Radha Fresh Vegetables,Radha Singh,vegetable_vendor,Indore,2,16,25,73,330.12,202.68,602469,0.629,0.229,1,0.56,1.27,2,0.83,0.0,0,890,Prime,50000
MERCH_0535,Sunita Fresh Vegetables,Sunita Kumar,vegetable_vendor,Mumbai,1,10,20,116,132.98,78.68,308513,0.284,0.439,1,1.03,1.03,0,1.0,0.0,0,890,Near-Prime,20000
MERCH_0536,Hari Om Fresh Vegetables,Hari Om Kumar,vegetable_vendor,Delhi NCR,1,4,19,61,149.59,41.29,173374,0.449,0.315,1,0.07,0.81,0,1.0,0.0019,0,890,Near-Prime,20000
MERCH_0537,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Jaipur,2,9,30,35,48.1,19.64,50505,0.404,0.348,1,0.18,0.93,0,1.0,0.0202,0,890,Near-Prime,20000
MERCH_0538,Chaat Chatori Fast Food & Chaat,Chaat Chatori Singh,street_food,Mumbai,1,3,22,75,88.53,14.15,146074,0.249,0.327,1,1.3,1.3,0,1.0,0.0057,0,890,Near-Prime,20000
MERCH_0539,Apna Provision & Kirana,Apna Kumar,kirana_store,Jaipur,2,3,21,41,154.07,65.96,132654,0.665,0.408,1,0.33,0.85,0,1.0,0.0025,0,890,Near-Prime,20000
MERCH_0540,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Varanasi,3,35,29,32,77.64,30.89,72049,0.781,0.244,1,0.05,0.85,0,1.0,0.0023,0,890,Prime,50000
MERCH_0541,Bombay Fast Food & Chaat,Bombay Singh,street_food,Patna,2,9,30,72,57.25,12.21,123660,0.757,0.286,1,1.17,0.78,0,1.0,0.004,0,890,Near-Prime,20000
MERCH_0542,Pooja Pushp Bhandar,Pooja Singh,flower_vendor,Mumbai,1,2,23,38,42.12,20.1,36812,0.85,0.45,1,0.34,0.81,0,1.0,0.0656,0,862,Near-Prime,20000
MERCH_0543,Deepak City Transport,Deepak Kumar,auto_rickshaw,Patna,2,7,19,16,49.75,16.0,15124,0.815,0.32,1,0.7,1.39,0,1.0,0.0602,0,868,Near-Prime,20000
MERCH_0544,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Jaipur,2,1,29,57,268.59,42.85,443979,0.504,0.384,1,0.05,1.39,0,1.0,0.0,0,887,Near-Prime,20000
MERCH_0545,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Delhi NCR,1,21,24,50,215.51,55.42,258612,0.698,0.356,1,0.76,0.76,1,0.69,0.0,0,888,Prime,50000
MERCH_0546,Om Sai Provision & Kirana,Om Sai Singh,kirana_store,Lucknow,2,7,23,42,133.21,58.95,128680,0.507,0.313,1,0.94,1.26,0,1.0,0.0029,0,888,Near-Prime,20000
MERCH_0547,Ramesh Chai & Snacks,Ramesh Singh,chai_stall,Indore,2,1,29,114,28.34,18.14,93692,0.543,0.23,1,2.3,1.01,0,1.0,0.0198,0,890,Near-Prime,20000
MERCH_0548,Kamla Pushp Bhandar,Kamla Kumar,flower_vendor,Lucknow,2,43,27,53,95.12,44.61,136116,0.686,0.324,1,1.2,1.36,1,0.86,0.0038,0,885,Prime,50000
MERCH_0549,Ganesh Provision & Kirana,Ganesh Kumar,kirana_store,Indore,2,17,23,59,420.85,97.68,571093,0.751,0.35,1,0.15,1.22,1,0.81,0.0,0,890,Prime,50000
MERCH_0550,Pooja Pushp Bhandar,Pooja Kumar,flower_vendor,Indore,2,11,21,59,44.28,27.22,54862,0.723,0.375,1,0.26,1.33,0,1.0,0.0119,0,890,Near-Prime,20000
MERCH_0551,Irfan City Transport,Irfan Singh,auto_rickshaw,Mumbai,1,1,17,51,101.67,58.54,88147,0.448,0.401,1,0.48,0.76,0,1.0,0.052,0,866,Near-Prime,20000
MERCH_0552,Pravin City Transport,Pravin Kumar,auto_rickshaw,Varanasi,3,16,27,34,123.7,22.68,113556,0.746,0.513,1,0.32,1.25,2,0.52,0.0062,0,883,Prime,50000
MERCH_0553,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Ahmedabad,2,18,23,68,82.59,51.31,129170,0.85,0.384,1,0.33,1.08,1,0.87,0.0027,0,890,Prime,50000
MERCH_0554,Sharma Fast Food & Chaat,Sharma Singh,street_food,Patna,2,10,19,98,117.9,47.05,219529,0.462,0.151,1,0.05,0.93,0,1.0,0.0001,0,890,Near-Prime,20000
MERCH_0555,Bombay Fast Food & Chaat,Bombay Singh,street_food,Delhi NCR,1,36,28,53,84.78,34.66,125813,0.85,0.21,1,0.36,1.33,0,1.0,0.0011,0,890,Prime,50000
MERCH_0556,Meena Pushp Bhandar,Meena Kumar,flower_vendor,Mumbai,1,2,23,62,66.05,16.9,94187,0.656,0.263,1,0.4,1.15,0,1.0,0.0066,0,890,Near-Prime,20000
MERCH_0557,Dosa Corner Fast Food & Chaat,Dosa Corner Kumar,street_food,Ahmedabad,2,55,30,85,71.87,22.1,183268,0.695,0.237,1,2.05,1.35,0,1.0,0.0002,0,890,Prime,50000
MERCH_0558,Ganesh Provision & Kirana,Ganesh Singh,kirana_store,Jaipur,2,12,30,29,199.95,80.48,173956,0.549,0.484,1,1.23,1.28,1,0.9,0.0011,0,887,Prime,50000
MERCH_0559,Aggarwal Fast Food & Chaat,Aggarwal Singh,street_food,Indore,2,7,21,105,80.22,51.34,176885,0.636,0.559,1,0.54,1.24,0,1.0,0.0024,0,890,Near-Prime,20000
MERCH_0560,Mukesh Chai & Snacks,Mukesh Singh,chai_stall,Lucknow,2,6,25,119,16.42,8.97,48849,0.823,0.358,1,0.2,1.25,0,1.0,0.0167,0,877,Near-Prime,20000
MERCH_0561,Laxmi Fresh Vegetables,Laxmi Kumar,vegetable_vendor,Delhi NCR,1,51,30,109,54.33,21.07,177659,0.271,0.269,1,0.4,1.42,0,1.0,0.0005,0,890,Prime,50000
